months_driven,total_kms_driven,make,vehicle_model,year,fuel_type,last_service_type,days_until_service,kms_until_service,driver_profile,trigger,elapsed_fraction
3.56,11329.2,Hyundai,Creta,2018,electric,oil_change,229,23887.2,heavy,time,0.3208
1.13,1010.0,Volkswagen,Golf,2012,petrol,full_service,108,2987.6,light,time,0.2423
2.4,1919.5,BMW,5 Series,2018,petrol,oil_change,97,2592.9,light,time,0.4281
0.46,589.5,Maruti,Baleno,2015,petrol,inspection,156,6648.4,average,time,0.0829
0.88,635.7,Honda,CR-V,2015,petrol,brake_service,141,3462.7,light,time,0.1589
5.93,4081.6,Toyota,Corolla,2021,diesel,oil_change,6,127.8,light,time,0.9696
1.5,1942.8,Toyota,RAV4,2017,petrol,oil_change,96,4127.8,average,time,0.322
2.68,4219.0,BMW,X3,2024,diesel,full_service,89,4622.2,average,time,0.4776
2.88,2889.9,Maruti,Baleno,2017,petrol,oil_change,101,3356.3,light,time,0.4637
10.32,11915.7,Toyota,RAV4,2021,electric,oil_change,86,3271.1,light,time,0.7852
2.24,6517.3,BMW,3 Series,2023,petrol,oil_change,47,4482.7,heavy,km,0.5918
0.79,1295.0,Maruti,Baleno,2013,electric,oil_change,280,14454.8,average,time,0.0792
1.7,2364.6,Ford,Focus,2023,diesel,inspection,157,7331.8,average,time,0.247
4.8,4579.2,Maruti,Vitara,2022,electric,inspection,237,7323.9,light,time,0.3814
2.71,4076.7,BMW,5 Series,2023,petrol,inspection,118,5712.8,average,time,0.4106
4.42,8769.2,Maruti,Vitara,2024,diesel,inspection,30,1997.5,average,time,0.8154
0.71,399.5,Hyundai,Tucson,2014,hybrid,oil_change,178,3687.0,light,time,0.1084
1.62,4265.0,Toyota,RAV4,2020,diesel,oil_change,123,10735.0,heavy,km,0.2863
0.69,1880.2,Volkswagen,Polo,2022,petrol,oil_change,106,9119.8,heavy,km,0.1666
1.81,3378.2,Maruti,Vitara,2023,petrol,full_service,118,7304.1,average,time,0.3181
6.02,5591.8,Volkswagen,Golf,2023,petrol,inspection,23,699.7,light,time,0.887
5.75,6127.4,Ford,Focus,2011,petrol,oil_change,17,590.1,light,time,0.9125
4.56,5206.5,Toyota,RAV4,2012,petrol,oil_change,45,1687.1,average,time,0.7566
0.08,152.6,BMW,X3,2010,hybrid,brake_service,166,8789.5,average,time,0.0153
1.48,1761.1,Honda,CR-V,2022,hybrid,oil_change,147,5776.4,average,time,0.2338
1.83,1435.2,Toyota,RAV4,2011,petrol,full_service,139,3676.1,light,time,0.2855
9.61,13834.8,Honda,Civic,2024,electric,oil_change,30,1430.0,average,time,0.9065
3.6,4157.1,Hyundai,Tucson,2011,petrol,oil_change,84,3231.8,light,time,0.5671
7.15,3617.4,Toyota,Corolla,2010,electric,oil_change,110,1821.3,light,time,0.6638
0.57,654.3,BMW,3 Series,2012,petrol,brake_service,170,5685.9,light,time,0.0925
5.11,13256.3,Toyota,Corolla,2012,electric,full_service,222,18916.6,heavy,time,0.4125
3.93,3112.9,Maruti,Swift,2020,hybrid,oil_change,61,1562.6,light,time,0.6634
0.2,362.4,Volkswagen,Golf,2015,petrol,oil_change,142,7637.6,average,km,0.0414
5.23,8540.8,Maruti,Vitara,2016,petrol,brake_service,26,1459.2,average,km,0.8589
2.49,4284.4,Toyota,Corolla,2019,petrol,oil_change,94,5227.6,average,time,0.4451
3.56,1986.1,BMW,X3,2024,petrol,oil_change,48,848.3,light,time,0.6938
1.35,3061.5,Honda,CR-V,2022,diesel,full_service,114,8422.0,heavy,time,0.2649
4.56,3321.8,Maruti,Vitara,2023,diesel,inspection,50,1192.5,light,time,0.7355
1.03,1723.3,Volkswagen,Tiguan,2012,petrol,oil_change,113,6276.7,average,km,0.2173
3.71,5666.7,Toyota,Corolla,2013,hybrid,inspection,65,3232.5,average,time,0.6345
1.89,3526.6,Maruti,Baleno,2010,hybrid,oil_change,100,6073.4,average,km,0.3662
0.64,1079.1,Volkswagen,Tiguan,2024,hybrid,oil_change,147,8361.2,average,time,0.1169
1.51,5485.5,Honda,Accord,2011,petrol,brake_service,21,2514.5,heavy,km,0.6819
3.57,6753.7,Toyota,Camry,2016,hybrid,inspection,66,4119.3,average,time,0.6233
3.94,7881.8,Honda,CR-V,2011,hybrid,full_service,17,1126.9,average,time,0.8757
2.03,3718.3,BMW,3 Series,2017,diesel,full_service,113,6938.2,average,time,0.3528
1.24,700.6,Hyundai,Creta,2011,petrol,brake_service,119,2554.9,light,time,0.2412
10.12,17645.9,Volkswagen,Tiguan,2015,electric,oil_change,40,2283.6,average,time,0.8858
5.31,9480.8,BMW,X3,2015,diesel,full_service,22,1322.4,average,time,0.8784
0.39,1411.3,Toyota,Corolla,2013,diesel,oil_change,90,10588.7,heavy,km,0.1178
1.9,3363.9,Ford,Escape,2014,petrol,full_service,77,4636.1,average,km,0.4289
3.48,6326.7,Volkswagen,Golf,2017,petrol,brake_service,61,3673.3,average,km,0.636
0.55,1679.9,Volkswagen,Tiguan,2023,petrol,full_service,90,9320.1,heavy,km,0.1572
1.73,4808.4,Volkswagen,Polo,2012,diesel,full_service,79,7191.6,heavy,km,0.4004
2.95,9575.9,Hyundai,i20,2014,diesel,full_service,21,2424.1,heavy,km,0.8082
2.76,2067.4,Volkswagen,Tiguan,2024,diesel,oil_change,115,2863.2,light,time,0.4216
5.56,8678.4,Honda,CR-V,2022,hybrid,inspection,33,1695.4,average,time,0.8371
0.14,597.9,Hyundai,Tucson,2017,hybrid,oil_change,89,11402.1,heavy,km,0.0472
1.82,1368.7,Hyundai,i20,2019,hybrid,inspection,136,3227.3,light,time,0.2903
5.14,5575.5,Maruti,Swift,2013,diesel,oil_change,26,905.0,light,time,0.8596
5.33,8911.7,Ford,Fiesta,2024,petrol,full_service,25,1352.4,average,time,0.8681
1.53,5320.0,Maruti,Swift,2021,hybrid,full_service,69,7880.0,heavy,km,0.4037
5.87,8992.3,Toyota,RAV4,2019,petrol,full_service,20,1007.7,average,km,0.8995
4.86,8538.0,BMW,5 Series,2021,hybrid,oil_change,45,2551.1,average,time,0.7687
4.42,3704.8,Honda,Accord,2019,hybrid,brake_service,65,1812.3,light,time,0.6761
2.92,4534.2,Volkswagen,Polo,2014,diesel,full_service,93,4804.8,average,time,0.4883
3.17,4790.3,Toyota,RAV4,2016,hybrid,brake_service,100,4925.1,average,time,0.4896
1.01,1145.0,Hyundai,i20,2024,petrol,oil_change,146,5477.5,average,time,0.1735
4.42,8432.3,Ford,Escape,2018,diesel,oil_change,44,2746.5,average,time,0.7544
1.18,862.9,Ford,Fiesta,2010,hybrid,oil_change,106,2618.1,light,time,0.2535
4.86,6960.3,BMW,5 Series,2014,petrol,full_service,21,1039.7,average,km,0.874
4.23,14141.9,Toyota,Camry,2020,diesel,oil_change,8,858.1,heavy,km,0.944
0.21,659.3,Volkswagen,Golf,2017,hybrid,oil_change,115,11340.7,heavy,km,0.0524
8.66,7130.0,Toyota,Camry,2013,electric,oil_change,75,1998.4,light,time,0.779
5.05,7106.0,Hyundai,i20,2010,hybrid,inspection,9,389.8,average,time,0.9476
3.25,2025.4,Hyundai,Tucson,2024,diesel,oil_change,100,2074.9,light,time,0.4963
3.61,4982.6,Hyundai,Creta,2012,petrol,oil_change,60,2710.8,average,time,0.647
2.64,4992.7,Ford,Fiesta,2018,petrol,full_service,77,5007.3,average,km,0.5096
2.81,4755.2,Honda,CR-V,2016,petrol,inspection,96,5244.8,average,km,0.4706
0.02,37.2,Ford,Fiesta,2015,diesel,oil_change,183,4683.3,light,time,0.0039
1.26,2492.7,Toyota,Camry,2012,petrol,full_service,85,5507.3,average,km,0.3126
2.63,1519.1,Ford,Fiesta,2012,petrol,inspection,99,1945.4,light,time,0.4478
9.17,7793.3,Ford,Escape,2021,electric,oil_change,67,1886.8,average,time,0.8061
4.72,6271.6,Hyundai,Tucson,2021,diesel,oil_change,35,1542.9,average,time,0.8036
4.59,4045.4,Volkswagen,Tiguan,2016,hybrid,oil_change,33,956.1,average,time,0.8084
2.03,3449.9,Hyundai,Creta,2019,petrol,full_service,113,6344.6,average,time,0.3542
3.18,7508.7,Honda,CR-V,2020,diesel,oil_change,89,6890.4,average,time,0.5215
0.25,309.9,Honda,Civic,2011,electric,full_service,332,19449.3,average,time,0.0223
2.22,3460.4,Volkswagen,Tiguan,2010,diesel,oil_change,104,5231.6,average,time,0.3939
3.78,8372.5,Toyota,RAV4,2017,diesel,oil_change,71,5180.2,average,time,0.6184
1.43,1143.6,Hyundai,Creta,2020,petrol,full_service,120,3347.3,light,time,0.267
6.42,11335.1,Honda,Civic,2011,diesel,brake_service,13,664.9,average,km,0.9359
2.08,6379.3,Hyundai,Creta,2022,petrol,oil_change,46,4620.7,heavy,km,0.5794
5.65,4066.9,BMW,3 Series,2020,petrol,full_service,14,330.0,light,time,0.9247
1.88,2443.9,Hyundai,i20,2015,diesel,oil_change,118,5126.2,average,time,0.3257
3.24,2243.7,Honda,Accord,2020,diesel,full_service,101,2397.4,light,time,0.4949
0.56,754.9,Maruti,Swift,2024,hybrid,full_service,178,7856.9,average,time,0.0875
1.05,887.8,Maruti,Baleno,2010,diesel,full_service,139,3836.3,light,time,0.1874
1.46,5736.1,BMW,X3,2015,petrol,full_service,17,2263.9,heavy,km,0.7227
4.59,7095.1,Maruti,Swift,2011,hybrid,oil_change,51,2504.9,average,km,0.734
2.37,3438.4,Hyundai,Tucson,2020,petrol,oil_change,134,6561.6,average,km,0.3498
2.61,7362.5,Ford,Fiesta,2013,petrol,full_service,7,637.5,heavy,km,0.921
2.79,2664.1,Maruti,Vitara,2020,petrol,full_service,104,3270.6,light,time,0.4502
4.57,7902.6,BMW,5 Series,2011,diesel,full_service,50,2854.5,average,time,0.7345
0.87,2630.1,Toyota,RAV4,2023,petrol,oil_change,84,8369.9,heavy,km,0.2392
3.16,4670.4,Toyota,RAV4,2021,diesel,full_service,76,3761.1,average,time,0.5581
4.23,6647.4,BMW,X3,2014,petrol,oil_change,26,1352.6,average,km,0.8306
7.99,11069.4,Honda,CR-V,2019,electric,oil_change,95,4329.8,average,time,0.7187
2.16,3162.5,Volkswagen,Polo,2024,hybrid,full_service,129,6099.1,average,time,0.3379
1.59,1464.2,Hyundai,Tucson,2016,petrol,full_service,155,4884.1,light,time,0.237
0.66,838.7,Hyundai,Tucson,2010,petrol,inspection,173,7161.3,average,km,0.1046
0.57,1191.9,Hyundai,Creta,2014,petrol,oil_change,108,6808.1,average,km,0.1388
1.88,1882.0,Ford,Focus,2016,hybrid,full_service,134,4415.6,light,time,0.2984
0.72,1422.7,Ford,Focus,2014,petrol,full_service,107,6577.3,average,km,0.1705
4.3,3596.4,Maruti,Swift,2013,electric,inspection,227,6304.5,light,time,0.3656
3.06,5505.9,Volkswagen,Golf,2021,petrol,inspection,94,5524.0,average,time,0.4963
1.17,1835.1,Toyota,RAV4,2020,petrol,oil_change,139,7279.0,average,time,0.2034
5.36,6389.8,Ford,Fiesta,2014,petrol,full_service,35,1353.3,average,time,0.8235
4.29,13674.6,BMW,X3,2018,diesel,full_service,12,1325.4,heavy,km,0.9127
0.1,43.1,Hyundai,i20,2020,petrol,full_service,168,4387.9,light,time,0.0183
1.29,1141.0,Ford,Escape,2019,petrol,oil_change,141,4068.0,light,time,0.2176
5.58,5770.5,Ford,Escape,2019,petrol,inspection,20,674.4,light,time,0.8959
0.04,30.6,BMW,3 Series,2015,petrol,full_service,166,4531.1,light,time,0.0075
0.72,588.0,Hyundai,Creta,2011,hybrid,inspection,163,4749.4,light,time,0.1189
0.04,86.6,Volkswagen,Polo,2015,hybrid,full_service,93,9513.4,heavy,km,0.0142
4.87,7233.8,Maruti,Baleno,2016,petrol,full_service,42,2010.6,average,time,0.7808
3.56,5127.2,Honda,CR-V,2016,diesel,oil_change,61,2853.9,average,time,0.6419
3.22,8497.5,BMW,3 Series,2023,hybrid,full_service,56,4702.5,heavy,km,0.638
6.01,7941.1,Honda,Accord,2017,petrol,oil_change,19,814.6,average,time,0.9066
1.72,2829.1,Hyundai,Creta,2022,hybrid,brake_service,76,4072.3,average,time,0.407
4.21,6845.1,Ford,Fiesta,2011,petrol,inspection,21,1154.9,average,km,0.8571
6.01,4887.6,Toyota,Camry,2011,diesel,oil_change,11,300.8,light,time,0.9417
1.32,2357.7,Honda,Civic,2024,petrol,inspection,152,8642.3,average,km,0.2098
5.16,7733.4,Honda,Civic,2023,petrol,oil_change,49,2441.9,average,time,0.7606
4.11,6734.4,Toyota,RAV4,2010,petrol,oil_change,24,1265.6,average,km,0.8403
2.44,4092.1,Maruti,Swift,2014,petrol,inspection,71,3907.9,average,km,0.5126
2.21,1322.8,BMW,X3,2010,petrol,oil_change,137,2683.6,light,time,0.3299
0.26,1048.3,Volkswagen,Polo,2010,hybrid,oil_change,72,8551.7,heavy,km,0.0981
3.95,6410.8,Ford,Fiesta,2014,petrol,oil_change,30,1589.2,average,km,0.8016
0.65,1551.2,BMW,5 Series,2014,diesel,full_service,138,10448.8,average,km,0.1263
2.57,4085.0,Ford,Focus,2011,hybrid,oil_change,102,5243.8,average,time,0.4351
0.84,2569.0,Toyota,RAV4,2018,petrol,inspection,73,7431.0,heavy,km,0.2594
2.12,2871.7,Volkswagen,Tiguan,2016,petrol,full_service,114,5108.1,average,time,0.3606
5.39,4473.7,Honda,Accord,2021,diesel,inspection,14,390.9,light,time,0.9199
11.51,21242.9,BMW,3 Series,2022,electric,full_service,58,3521.2,average,time,0.858
1.92,3042.1,BMW,X3,2018,petrol,brake_service,143,6957.9,average,km,0.2908
2.06,3688.9,BMW,X3,2014,petrol,oil_change,74,4311.1,average,km,0.4589
5.18,3614.4,Maruti,Vitara,2010,diesel,full_service,34,793.5,light,time,0.821
5.62,7836.1,BMW,3 Series,2014,diesel,oil_change,21,964.4,average,time,0.8896
1.22,2108.0,Maruti,Vitara,2014,petrol,inspection,106,5892.0,average,km,0.2602
2.3,6168.8,Honda,Civic,2012,petrol,full_service,21,1831.2,heavy,km,0.7731
3.49,10889.4,Volkswagen,Tiguan,2017,diesel,brake_service,40,4110.6,heavy,km,0.7256
5.04,12745.2,BMW,3 Series,2022,hybrid,oil_change,6,454.8,heavy,km,0.9644
3.0,6462.8,Maruti,Vitara,2013,petrol,inspection,21,1537.2,average,km,0.81
2.34,3521.3,Ford,Escape,2013,petrol,oil_change,89,4478.7,average,km,0.444
4.92,3094.9,Maruti,Vitara,2011,hybrid,full_service,51,1093.7,light,time,0.7446
1.02,835.1,Volkswagen,Tiguan,2016,diesel,full_service,148,3838.8,light,time,0.174
0.47,401.8,BMW,3 Series,2022,petrol,full_service,155,4456.5,light,time,0.0838
1.21,2590.8,Ford,Focus,2017,petrol,brake_service,108,7409.2,average,km,0.2532
4.6,3606.6,Toyota,Camry,2013,hybrid,brake_service,55,1429.0,light,time,0.7185
1.84,3413.3,BMW,5 Series,2017,hybrid,oil_change,126,7678.3,average,time,0.3076
0.8,949.7,Honda,Accord,2017,petrol,oil_change,133,5208.0,average,time,0.1542
11.15,9446.3,Ford,Fiesta,2020,electric,full_service,71,1984.0,light,time,0.826
4.51,10709.7,BMW,X3,2018,hybrid,full_service,17,1290.3,heavy,km,0.8923
0.03,157.4,Toyota,RAV4,2013,petrol,full_service,78,7842.6,heavy,km,0.0112
4.41,3973.9,Maruti,Baleno,2017,diesel,oil_change,37,1079.8,light,time,0.7854
0.69,1275.5,Hyundai,Creta,2024,hybrid,full_service,174,10036.7,average,time,0.1079
4.06,4600.5,Toyota,Camry,2014,petrol,inspection,52,1961.2,average,time,0.7019
0.82,2537.1,Hyundai,Tucson,2010,petrol,brake_service,52,5462.9,heavy,km,0.3218
1.52,4783.6,BMW,3 Series,2021,petrol,oil_change,60,6216.4,heavy,km,0.4378
1.7,2825.2,Volkswagen,Golf,2015,petrol,inspection,93,5174.8,average,km,0.3582
2.04,3136.5,Honda,Accord,2015,petrol,inspection,96,4863.5,average,km,0.3924
0.04,71.4,Maruti,Vitara,2018,petrol,oil_change,159,5531.5,light,time,0.0085
7.38,10036.6,Toyota,Corolla,2020,electric,oil_change,65,2915.7,average,time,0.7756
2.86,6906.5,Toyota,Camry,2020,diesel,oil_change,80,6416.9,heavy,time,0.5204
2.3,3494.0,Honda,CR-V,2010,petrol,oil_change,96,4506.0,average,km,0.4217
1.72,2981.5,Honda,Civic,2012,diesel,oil_change,113,6598.5,average,time,0.3157
1.73,2935.1,Maruti,Vitara,2011,petrol,brake_service,87,5064.9,average,km,0.3767
0.79,1179.1,Ford,Focus,2021,hybrid,full_service,150,6912.4,average,time,0.1384
1.49,1243.7,Hyundai,i20,2013,petrol,oil_change,115,3068.1,light,time,0.2817
1.79,2035.1,Volkswagen,Polo,2020,petrol,full_service,126,4658.0,average,time,0.3022
1.14,3612.9,Honda,Civic,2016,petrol,oil_change,60,6387.1,heavy,km,0.3657
3.03,2191.8,Honda,CR-V,2024,petrol,inspection,97,2259.2,light,time,0.4882
0.12,296.8,BMW,5 Series,2018,diesel,oil_change,149,14703.2,heavy,km,0.0234
2.86,4280.6,Toyota,Corolla,2018,diesel,oil_change,109,5431.7,average,time,0.4446
4.02,6340.3,Honda,CR-V,2014,petrol,oil_change,33,1659.7,average,km,0.7895
4.91,4272.0,Maruti,Baleno,2020,hybrid,brake_service,37,1070.3,light,time,0.8015
0.61,1172.6,BMW,X3,2014,petrol,oil_change,112,6827.4,average,km,0.1419
3.86,4930.6,BMW,X3,2020,electric,oil_change,284,11851.4,average,time,0.2928
0.61,1552.8,Hyundai,Tucson,2015,petrol,oil_change,87,6447.2,average,km,0.1771
0.6,1225.0,Toyota,RAV4,2020,hybrid,oil_change,167,10775.0,heavy,km,0.0983
0.99,1532.3,BMW,3 Series,2015,petrol,full_service,123,6467.7,average,km,0.1976
4.7,4096.6,Ford,Fiesta,2019,petrol,full_service,32,907.5,light,time,0.8166
1.36,2327.0,Honda,CR-V,2014,petrol,brake_service,101,5673.0,average,km,0.2919
4.46,8811.9,Hyundai,Tucson,2020,petrol,inspection,18,1188.1,average,km,0.8848
0.7,2568.7,BMW,3 Series,2021,diesel,full_service,114,13931.3,heavy,km,0.1574
0.98,1850.9,Maruti,Baleno,2023,petrol,oil_change,148,9149.1,average,km,0.1677
7.54,12964.2,BMW,3 Series,2011,electric,inspection,164,9196.7,average,time,0.5835
11.83,6468.9,Honda,CR-V,2024,electric,oil_change,8,147.6,light,time,0.9778
3.92,6565.4,BMW,5 Series,2019,petrol,full_service,48,2634.3,average,time,0.7148
0.22,401.8,Maruti,Baleno,2024,diesel,full_service,188,11522.3,average,time,0.0345
5.12,6273.5,Hyundai,Creta,2019,diesel,oil_change,5,189.4,average,time,0.9708
0.09,157.1,Ford,Escape,2012,diesel,oil_change,181,11842.9,average,km,0.0156
1.91,3547.8,BMW,3 Series,2018,diesel,oil_change,82,4888.2,average,time,0.4145
3.37,6649.9,Maruti,Vitara,2020,petrol,full_service,54,3350.1,average,km,0.6535
0.85,1274.8,Honda,Accord,2024,petrol,oil_change,131,6291.7,average,time,0.1649
0.43,585.8,Ford,Fiesta,2015,hybrid,full_service,176,8272.2,average,time,0.069
2.37,7688.6,BMW,5 Series,2014,petrol,brake_service,3,311.4,heavy,km,0.9581
4.57,5935.2,Hyundai,Tucson,2013,petrol,oil_change,35,1489.2,average,time,0.7984
5.76,6886.4,Volkswagen,Tiguan,2011,diesel,oil_change,32,1272.6,average,time,0.8459
4.31,4075.5,Ford,Focus,2020,diesel,oil_change,59,1842.7,light,time,0.6906
2.99,2197.0,BMW,5 Series,2023,electric,inspection,252,6033.3,light,time,0.2658
1.79,3993.8,BMW,X3,2018,petrol,oil_change,82,6006.2,average,km,0.4001
0.15,211.0,Volkswagen,Polo,2014,electric,oil_change,400,19440.6,average,time,0.011
4.71,8000.2,Honda,Civic,2015,petrol,full_service,1,0.0,average,km,0.9959
3.34,4481.1,Honda,CR-V,2014,diesel,oil_change,79,3498.0,average,time,0.5616
4.45,7843.0,Honda,CR-V,2018,diesel,full_service,55,3197.5,average,time,0.71
6.28,10152.1,Honda,Accord,2015,diesel,inspection,8,400.5,average,time,0.962
0.76,2110.5,Ford,Fiesta,2015,petrol,full_service,66,5889.5,heavy,km,0.2606
3.49,9506.9,BMW,5 Series,2019,diesel,oil_change,62,5493.1,heavy,km,0.6315
2.0,4288.4,Ford,Focus,2012,petrol,oil_change,51,3711.6,average,km,0.546
5.44,7717.3,Toyota,Camry,2021,hybrid,inspection,21,953.6,average,time,0.8896
2.23,3969.2,Toyota,RAV4,2010,petrol,oil_change,70,4030.8,average,km,0.4929
0.15,204.3,Ford,Fiesta,2020,petrol,full_service,154,6704.6,average,time,0.0279
1.55,3901.7,Hyundai,Creta,2024,diesel,full_service,124,10181.9,heavy,time,0.2753
5.39,9806.6,Honda,CR-V,2021,hybrid,oil_change,37,2173.5,average,time,0.8172
1.33,3543.3,Honda,Civic,2011,petrol,oil_change,49,4456.7,heavy,km,0.4528
3.79,3816.9,BMW,3 Series,2010,diesel,oil_change,75,2499.5,average,time,0.6046
2.5,8382.1,Hyundai,Creta,2014,electric,oil_change,266,29335.5,heavy,time,0.2221
3.14,7853.0,Volkswagen,Tiguan,2013,petrol,oil_change,3,147.0,heavy,km,0.9678
3.06,3899.7,Volkswagen,Tiguan,2024,petrol,oil_change,95,3899.9,average,time,0.4961
4.51,13904.5,Ford,Fiesta,2024,diesel,full_service,26,2595.5,heavy,km,0.8415
3.23,10369.0,Ford,Focus,2019,diesel,full_service,44,4631.0,heavy,km,0.6926
0.6,1223.9,Honda,Accord,2021,petrol,oil_change,153,9728.1,average,time,0.1061
4.11,9629.6,Volkswagen,Polo,2019,petrol,oil_change,5,370.4,average,km,0.9648
3.16,6170.3,Ford,Fiesta,2018,petrol,oil_change,53,3362.2,average,time,0.6449
6.65,10266.5,BMW,5 Series,2017,diesel,full_service,14,730.7,average,time,0.9341
5.33,8479.1,Toyota,RAV4,2019,diesel,inspection,26,1353.4,average,time,0.8623
1.28,1802.9,Toyota,Camry,2024,petrol,inspection,134,5671.0,average,time,0.2258
1.6,5352.4,Toyota,Camry,2017,diesel,full_service,88,9647.6,heavy,km,0.3557
1.88,2625.6,Volkswagen,Polo,2021,petrol,full_service,133,6027.7,average,time,0.3012
0.95,622.8,BMW,3 Series,2024,hybrid,brake_service,123,2552.5,light,time,0.1912
0.8,2348.4,Volkswagen,Tiguan,2013,hybrid,oil_change,75,7251.6,heavy,km,0.2454
2.27,4084.6,Maruti,Baleno,2010,petrol,full_service,67,3915.4,average,km,0.506
3.95,12864.2,Ford,Fiesta,2017,diesel,oil_change,20,2135.8,heavy,km,0.8555
0.5,697.0,Ford,Escape,2016,petrol,brake_service,204,8827.3,average,time,0.0688
1.25,1601.4,Honda,Accord,2024,petrol,full_service,118,4718.6,average,time,0.2427
4.44,3383.5,Honda,CR-V,2014,petrol,full_service,57,1449.5,light,time,0.7038
0.79,1703.1,Toyota,Camry,2010,petrol,full_service,88,6296.9,average,km,0.2136
4.16,3470.5,BMW,X3,2019,diesel,full_service,14,376.7,light,time,0.9012
0.77,619.6,Honda,Accord,2019,petrol,oil_change,140,3817.1,light,time,0.143
2.9,9065.1,BMW,5 Series,2012,diesel,brake_service,29,2934.9,heavy,km,0.7527
1.22,2157.4,Ford,Focus,2018,petrol,oil_change,139,7527.6,average,time,0.2119
4.08,8725.0,Toyota,Camry,2023,petrol,inspection,34,2275.0,average,km,0.7866
5.23,10341.8,Toyota,Corolla,2022,petrol,oil_change,12,658.2,average,km,0.9321
5.19,8333.7,Toyota,Corolla,2019,petrol,oil_change,22,1140.0,average,time,0.8801
2.04,6105.0,Honda,Civic,2011,petrol,inspection,20,1895.0,heavy,km,0.7523
1.95,5192.0,BMW,5 Series,2015,petrol,oil_change,30,2808.0,heavy,km,0.663
2.11,1601.6,BMW,3 Series,2022,electric,oil_change,226,5987.5,light,time,0.2207
3.72,10535.4,Toyota,Corolla,2021,petrol,oil_change,6,464.6,heavy,km,0.9531
1.55,1321.2,Toyota,Camry,2015,diesel,oil_change,172,4881.4,light,time,0.2153
5.33,3861.0,Ford,Escape,2016,diesel,brake_service,24,562.8,light,time,0.8723
2.73,2175.6,BMW,5 Series,2019,electric,brake_service,271,7267.6,light,time,0.2348
3.02,9222.4,BMW,X3,2017,petrol,inspection,8,777.6,heavy,km,0.9186
0.9,1728.6,Maruti,Baleno,2010,petrol,brake_service,98,6271.4,average,km,0.22
3.14,5342.4,BMW,3 Series,2012,hybrid,full_service,76,4257.6,average,km,0.5563
3.2,4021.6,Ford,Escape,2020,petrol,inspection,76,3179.7,average,time,0.5616
1.99,3140.2,Maruti,Vitara,2016,petrol,oil_change,116,6079.2,average,time,0.3432
3.55,6226.6,Toyota,Corolla,2020,electric,oil_change,289,16453.9,average,time,0.2723
4.66,9480.0,Honda,Accord,2019,diesel,full_service,51,3410.1,average,time,0.7355
0.16,238.1,Volkswagen,Golf,2018,diesel,oil_change,144,4746.6,average,time,0.0328
2.01,6392.4,Ford,Fiesta,2017,diesel,oil_change,81,8607.6,heavy,km,0.4304
2.51,7553.5,Maruti,Vitara,2012,petrol,oil_change,4,446.5,heavy,km,0.9552
0.96,3341.7,Ford,Focus,2012,petrol,inspection,42,4658.3,heavy,km,0.4117
2.15,2985.9,Ford,Focus,2012,hybrid,full_service,147,6614.1,average,km,0.3091
1.96,3465.2,Hyundai,Tucson,2015,diesel,full_service,113,6547.0,average,time,0.3447
4.05,3221.2,Honda,Accord,2013,petrol,brake_service,44,1117.3,light,time,0.735
1.52,1917.7,Ford,Escape,2020,diesel,oil_change,136,5666.4,average,time,0.2549
2.17,3745.4,Volkswagen,Tiguan,2014,petrol,full_service,79,4254.6,average,km,0.456
7.43,5471.5,Honda,CR-V,2016,electric,full_service,165,4068.4,light,time,0.5775
5.3,7407.8,Honda,CR-V,2010,electric,brake_service,213,9626.9,average,time,0.431
